ip,port,timeout,print_time,total,success,fail,packet_lose_ratio,delay_min,delay_max,delay_avg,delay_stdev
43.227.197.138,443,3s,2022-04-06 13:20:03,4786,4524,262,5.47%,255.63ms,2415.38ms,618.93ms,497.35ms

Fail:
time,seq,reason
2022-04-06 12:03:09,176,292.76ms
2022-04-06 12:03:10,177,288.11ms
2022-04-06 12:03:11,178,287.63ms
2022-04-06 12:03:12,179,1492.96ms
2022-04-06 12:03:13,180,1271.32ms
2022-04-06 12:03:14,181,272.70ms
2022-04-06 12:03:15,182,286.42ms
2022-04-06 12:03:16,183,1280.65ms
2022-04-06 12:03:17,184,282.45ms
2022-04-06 12:03:18,185,1299.08ms
2022-04-06 12:03:19,186,289.40ms
2022-04-06 12:03:20,187,279.85ms
2022-04-06 12:03:21,188,1280.24ms
2022-04-06 12:03:22,189,278.45ms
2022-04-06 12:03:23,190,282.68ms
2022-04-06 12:03:24,191,308.90ms
2022-04-06 12:03:25,192,291.45ms
2022-04-06 12:03:26,193,283.98ms
2022-04-06 12:03:27,194,277.98ms
2022-04-06 12:03:28,195,283.51ms
2022-04-06 12:03:29,196,273.23ms
2022-04-06 12:03:30,197,294.34ms
2022-04-06 12:03:31,198,286.64ms
2022-04-06 12:03:32,199,287.54ms
2022-04-06 12:03:33,200,276.34ms
2022-04-06 12:03:34,201,1289.60ms
2022-04-06 12:03:36,203,280.07ms
2022-04-06 12:03:37,204,277.81ms
2022-04-06 12:03:38,205,282.05ms
2022-04-06 12:03:39,206,1287.59ms
2022-04-06 12:03:41,208,1284.44ms
2022-04-06 12:03:42,209,1308.18ms
2022-04-06 12:03:43,210,279.11ms
2022-04-06 12:03:44,211,291.40ms
2022-04-06 12:03:45,212,1478.91ms
2022-04-06 12:03:46,213,1284.51ms
2022-04-06 12:03:47,214,1310.35ms
2022-04-06 12:03:48,215,269.07ms
2022-04-06 12:03:49,216,281.08ms
2022-04-06 12:03:50,217,272.55ms
2022-04-06 12:03:51,218,275.09ms
2022-04-06 12:03:52,219,297.20ms
2022-04-06 12:03:53,220,1281.04ms
2022-04-06 12:03:54,221,1278.18ms
2022-04-06 12:03:55,222,285.63ms
2022-04-06 12:03:56,223,273.64ms
2022-04-06 12:03:57,224,297.74ms
2022-04-06 12:03:58,225,1291.60ms
2022-04-06 12:03:59,226,1258.09ms
2022-04-06 12:04:00,227,279.98ms
2022-04-06 12:04:01,228,293.05ms
2022-04-06 12:04:02,229,286.45ms
2022-04-06 12:04:03,230,286.49ms
2022-04-06 12:04:04,231,1305.60ms
2022-04-06 12:04:05,232,281.32ms
2022-04-06 12:04:06,233,1274.64ms
2022-04-06 12:04:07,234,280.54ms
2022-04-06 12:04:08,235,288.17ms
2022-04-06 12:04:09,236,298.23ms
2022-04-06 12:04:10,237,281.93ms
2022-04-06 12:04:11,238,286.16ms
2022-04-06 12:04:12,239,285.48ms
2022-04-06 12:04:13,240,1296.05ms
2022-04-06 12:04:14,241,287.86ms
2022-04-06 12:04:15,242,297.02ms
2022-04-06 12:04:16,243,1285.84ms
2022-04-06 12:04:17,244,264.44ms
2022-04-06 12:04:18,245,271.14ms
2022-04-06 12:04:20,247,1305.30ms
2022-04-06 12:04:21,248,279.22ms
2022-04-06 12:04:22,249,287.04ms
2022-04-06 12:04:23,250,1289.73ms
2022-04-06 12:04:24,251,290.16ms
2022-04-06 12:04:25,252,279.07ms
2022-04-06 12:04:26,253,286.12ms
2022-04-06 12:04:27,254,289.80ms
2022-04-06 12:04:28,255,283.26ms
2022-04-06 12:04:29,256,290.62ms
2022-04-06 12:04:30,257,274.44ms
2022-04-06 12:04:31,258,280.67ms
2022-04-06 12:04:32,259,1680.54ms
2022-04-06 12:04:33,260,282.74ms
2022-04-06 12:04:34,261,1308.19ms
2022-04-06 12:04:35,262,1305.08ms
2022-04-06 12:04:36,263,283.31ms
2022-04-06 12:04:37,264,283.22ms
2022-04-06 12:04:38,265,286.87ms
2022-04-06 12:04:39,266,280.50ms
2022-04-06 12:04:40,267,279.49ms
2022-04-06 12:04:41,268,276.66ms
2022-04-06 12:04:42,269,285.37ms
2022-04-06 12:04:43,270,1291.11ms
2022-04-06 12:04:44,271,280.78ms
2022-04-06 12:04:45,272,272.58ms
2022-04-06 12:04:46,273,279.93ms
2022-04-06 12:04:47,274,277.38ms
2022-04-06 12:04:48,275,1497.40ms
2022-04-06 12:04:49,276,1312.85ms
2022-04-06 12:04:50,277,1297.19ms
2022-04-06 12:04:51,278,1297.59ms
2022-04-06 12:04:52,279,273.89ms
2022-04-06 12:04:53,280,282.00ms
2022-04-06 12:04:54,281,280.25ms
2022-04-06 12:04:55,282,279.94ms
2022-04-06 12:04:56,283,275.27ms
2022-04-06 12:04:57,284,295.63ms
2022-04-06 12:04:58,285,276.98ms
2022-04-06 12:04:59,286,286.53ms
2022-04-06 12:05:00,287,274.99ms
2022-04-06 12:05:01,288,272.83ms
2022-04-06 12:05:02,289,1295.87ms
2022-04-06 12:05:03,290,1282.77ms
2022-04-06 12:05:04,291,1270.70ms
2022-04-06 12:05:05,292,283.22ms
2022-04-06 12:05:06,293,285.86ms
2022-04-06 12:05:07,294,1288.17ms
2022-04-06 12:05:08,295,1289.77ms
2022-04-06 12:05:09,296,1311.37ms
2022-04-06 12:05:10,297,283.14ms
2022-04-06 12:05:11,298,1307.07ms
2022-04-06 12:05:12,299,294.39ms
2022-04-06 12:05:13,300,277.89ms
2022-04-06 12:05:14,301,1287.93ms
2022-04-06 12:05:15,302,1305.69ms
2022-04-06 12:05:16,303,290.80ms
2022-04-06 12:05:17,304,298.43ms
2022-04-06 12:05:18,305,277.38ms
2022-04-06 12:05:19,306,277.81ms
2022-04-06 12:05:20,307,267.75ms
2022-04-06 12:05:21,308,287.44ms
2022-04-06 12:05:22,309,291.65ms
2022-04-06 12:05:23,310,1282.76ms
2022-04-06 12:05:26,313,309.10ms
2022-04-06 12:05:27,314,274.05ms
2022-04-06 12:05:28,315,305.96ms
2022-04-06 12:05:29,316,277.54ms
2022-04-06 12:05:30,317,287.43ms
2022-04-06 12:05:31,318,290.17ms
2022-04-06 12:05:32,319,278.99ms
2022-04-06 12:05:33,320,1286.61ms
2022-04-06 12:05:34,321,1290.66ms
2022-04-06 12:05:35,322,287.98ms
2022-04-06 12:05:36,323,280.55ms
2022-04-06 12:05:37,324,295.47ms
2022-04-06 12:05:38,325,286.31ms
2022-04-06 12:05:39,326,1304.88ms
2022-04-06 12:05:41,328,278.30ms
2022-04-06 12:05:42,329,287.54ms
2022-04-06 12:05:43,330,280.89ms
2022-04-06 12:05:44,331,298.61ms
2022-04-06 12:05:45,332,1286.12ms
2022-04-06 12:05:46,333,285.05ms
2022-04-06 12:05:47,334,276.59ms
2022-04-06 12:05:48,335,271.68ms
2022-04-06 12:05:49,336,277.65ms
2022-04-06 12:05:50,337,293.41ms
2022-04-06 12:05:51,338,1314.60ms
2022-04-06 12:05:52,339,274.76ms
2022-04-06 12:05:53,340,278.17ms
2022-04-06 12:05:54,341,283.15ms
2022-04-06 12:05:55,342,276.35ms
2022-04-06 12:05:56,343,264.04ms
2022-04-06 12:05:57,344,279.27ms
2022-04-06 12:05:59,346,277.15ms
2022-04-06 12:06:00,347,273.61ms
2022-04-06 12:06:01,348,1525.91ms
2022-04-06 12:06:03,350,274.45ms
2022-04-06 12:06:04,351,1823.40ms
2022-04-06 12:06:05,352,1302.55ms
2022-04-06 12:06:06,353,1297.85ms
2022-04-06 12:06:07,354,284.25ms
2022-04-06 12:06:08,355,292.16ms
2022-04-06 12:06:09,356,264.79ms
2022-04-06 12:06:10,357,1290.57ms
2022-04-06 12:06:11,358,281.06ms
2022-04-06 12:06:12,359,1294.97ms
2022-04-06 12:06:13,360,281.05ms
2022-04-06 12:06:14,361,280.75ms
2022-04-06 12:06:15,362,270.20ms
2022-04-06 12:06:16,363,279.54ms
2022-04-06 12:06:17,364,278.80ms
2022-04-06 12:06:18,365,289.13ms
2022-04-06 12:06:19,366,290.68ms
2022-04-06 12:06:20,367,287.68ms
2022-04-06 12:06:21,368,300.42ms
2022-04-06 12:06:22,369,300.42ms
2022-04-06 12:06:23,370,1297.83ms
2022-04-06 12:06:24,371,1275.87ms
2022-04-06 12:06:25,372,278.28ms
2022-04-06 12:06:26,373,274.40ms
2022-04-06 12:06:27,374,1493.20ms
2022-04-06 12:06:28,375,270.21ms
2022-04-06 12:06:29,376,1684.19ms
2022-04-06 12:06:30,377,278.74ms
2022-04-06 12:06:31,378,281.12ms
2022-04-06 12:06:32,379,275.92ms
2022-04-06 12:06:33,380,1289.25ms
2022-04-06 12:06:34,381,279.85ms
2022-04-06 12:06:35,382,283.26ms
2022-04-06 12:06:36,383,277.14ms
2022-04-06 12:06:37,384,285.42ms
2022-04-06 12:06:38,385,280.12ms
2022-04-06 12:06:39,386,268.23ms
2022-04-06 12:06:40,387,300.94ms
2022-04-06 12:06:41,388,283.60ms
2022-04-06 12:06:42,389,276.50ms
2022-04-06 12:06:43,390,1312.94ms
2022-04-06 12:06:44,391,277.07ms
2022-04-06 12:06:45,392,278.65ms
2022-04-06 12:06:46,393,280.94ms
2022-04-06 12:06:47,394,1295.03ms
2022-04-06 12:06:48,395,275.03ms
2022-04-06 12:06:49,396,1314.09ms
2022-04-06 12:06:50,397,281.13ms
2022-04-06 12:06:51,398,1268.98ms
2022-04-06 12:06:52,399,1311.58ms
2022-04-06 12:06:53,400,278.68ms
2022-04-06 12:06:55,402,281.80ms
2022-04-06 12:06:56,403,283.89ms
2022-04-06 12:06:57,404,288.55ms
2022-04-06 12:06:58,405,288.51ms
2022-04-06 12:06:59,406,289.10ms
2022-04-06 12:07:00,407,284.43ms
2022-04-06 12:07:01,408,1303.22ms
2022-04-06 12:07:02,409,282.82ms
2022-04-06 12:07:03,410,271.06ms
2022-04-06 12:07:04,411,1294.73ms
2022-04-06 12:07:05,412,288.38ms
2022-04-06 12:07:06,413,280.86ms
2022-04-06 12:07:07,414,282.54ms
2022-04-06 12:07:08,415,1291.46ms
2022-04-06 12:07:09,416,1302.55ms
2022-04-06 12:07:10,417,271.60ms
2022-04-06 12:07:11,418,271.99ms
2022-04-06 12:07:12,419,277.68ms
2022-04-06 12:07:13,420,293.85ms
2022-04-06 12:07:14,421,275.14ms
2022-04-06 12:07:15,422,1297.01ms
2022-04-06 12:07:16,423,287.29ms
2022-04-06 12:07:17,424,1278.40ms
2022-04-06 12:07:18,425,273.72ms
2022-04-06 12:07:19,426,281.06ms
2022-04-06 12:07:20,427,287.25ms
2022-04-06 12:07:21,428,290.38ms
2022-04-06 12:07:22,429,1293.90ms
2022-04-06 12:07:23,430,287.40ms
2022-04-06 12:07:24,431,299.36ms
2022-04-06 12:07:25,432,281.78ms
2022-04-06 12:07:26,433,1308.64ms
2022-04-06 12:07:27,434,279.70ms
2022-04-06 12:07:28,435,278.92ms
2022-04-06 12:07:29,436,1314.90ms
2022-04-06 12:07:30,437,285.50ms
2022-04-06 12:07:31,438,1299.54ms
2022-04-06 12:07:32,439,280.53ms
2022-04-06 12:07:33,440,1676.84ms
2022-04-06 12:07:34,441,1280.36ms
2022-04-06 12:07:35,442,1279.16ms
2022-04-06 12:07:36,443,275.14ms
2022-04-06 12:07:37,444,1274.39ms
2022-04-06 12:07:38,445,286.31ms
2022-04-06 12:07:39,446,287.29ms
2022-04-06 12:07:40,447,270.64ms
2022-04-06 12:07:41,448,1293.39ms
2022-04-06 12:07:42,449,293.50ms
2022-04-06 12:07:43,450,282.47ms
2022-04-06 12:07:44,451,287.54ms
2022-04-06 12:07:45,452,281.80ms
2022-04-06 12:07:46,453,1292.59ms
2022-04-06 12:07:47,454,1276.84ms
2022-04-06 12:07:48,455,1403.38ms
2022-04-06 12:07:49,456,292.87ms
2022-04-06 12:07:50,457,283.87ms
2022-04-06 12:07:51,458,286.61ms
2022-04-06 12:07:52,459,277.55ms
2022-04-06 12:07:53,460,291.07ms
2022-04-06 12:07:54,461,276.70ms
2022-04-06 12:07:55,462,266.40ms
2022-04-06 12:07:57,464,278.18ms
2022-04-06 12:07:58,465,1275.74ms
2022-04-06 12:07:59,466,272.14ms
2022-04-06 12:08:00,467,277.86ms
2022-04-06 12:08:01,468,1298.73ms
2022-04-06 12:08:02,469,1299.74ms
2022-04-06 12:08:03,470,278.65ms
2022-04-06 12:08:04,471,278.08ms
2022-04-06 12:08:05,472,1287.62ms
2022-04-06 12:08:06,473,285.72ms
2022-04-06 12:08:07,474,288.25ms
2022-04-06 12:08:08,475,1290.74ms
2022-04-06 12:08:09,476,1478.29ms
2022-04-06 12:08:10,477,1794.57ms
2022-04-06 12:08:11,478,278.68ms
2022-04-06 12:08:12,479,1285.72ms
2022-04-06 12:08:13,480,282.41ms
2022-04-06 12:08:14,481,279.60ms
2022-04-06 12:08:15,482,1302.57ms
2022-04-06 12:08:16,483,274.97ms
2022-04-06 12:08:17,484,273.40ms
2022-04-06 12:08:18,485,273.81ms
2022-04-06 12:08:19,486,294.70ms
2022-04-06 12:08:20,487,280.66ms
2022-04-06 12:08:21,488,268.14ms
2022-04-06 12:08:22,489,261.46ms
2022-04-06 12:08:23,490,289.19ms
2022-04-06 12:08:24,491,1296.92ms
2022-04-06 12:08:25,492,303.53ms
2022-04-06 12:08:26,493,301.48ms
2022-04-06 12:08:27,494,1286.12ms
2022-04-06 12:08:28,495,279.86ms
2022-04-06 12:08:29,496,275.42ms
2022-04-06 12:08:30,497,273.33ms
2022-04-06 12:08:31,498,289.68ms
2022-04-06 12:08:32,499,272.41ms
2022-04-06 12:08:33,500,276.39ms
2022-04-06 12:08:34,501,1313.43ms
2022-04-06 12:08:35,502,275.64ms
2022-04-06 12:08:36,503,285.62ms
2022-04-06 12:08:37,504,283.20ms
2022-04-06 12:08:38,505,274.83ms
2022-04-06 12:08:39,506,272.67ms
2022-04-06 12:08:40,507,1470.55ms
2022-04-06 12:08:41,508,1291.03ms
2022-04-06 12:08:42,509,277.69ms
2022-04-06 12:08:43,510,277.10ms
2022-04-06 12:08:44,511,279.08ms
2022-04-06 12:08:45,512,276.26ms
2022-04-06 12:08:46,513,271.98ms
2022-04-06 12:08:47,514,283.58ms
2022-04-06 12:08:48,515,269.88ms
2022-04-06 12:08:49,516,279.97ms
2022-04-06 12:08:50,517,1315.17ms
2022-04-06 12:08:51,518,1277.62ms
2022-04-06 12:08:52,519,282.61ms
2022-04-06 12:08:53,520,271.73ms
2022-04-06 12:08:54,521,279.78ms
2022-04-06 12:08:55,522,272.97ms
2022-04-06 12:08:56,523,280.69ms
2022-04-06 12:08:57,524,1305.63ms
2022-04-06 12:08:58,525,283.23ms
2022-04-06 12:09:00,527,275.63ms
2022-04-06 12:09:01,528,269.77ms
2022-04-06 12:09:02,529,273.35ms
2022-04-06 12:09:03,530,297.77ms
2022-04-06 12:09:04,531,1290.50ms
2022-04-06 12:09:05,532,269.56ms
2022-04-06 12:09:06,533,276.29ms
2022-04-06 12:09:07,534,287.80ms
2022-04-06 12:09:08,535,298.94ms
2022-04-06 12:09:09,536,1311.48ms
2022-04-06 12:09:10,537,270.73ms
2022-04-06 12:09:11,538,270.67ms
2022-04-06 12:09:12,539,302.40ms
2022-04-06 12:09:13,540,275.13ms
2022-04-06 12:09:14,541,281.77ms
2022-04-06 12:09:15,542,280.75ms
2022-04-06 12:09:16,543,284.07ms
2022-04-06 12:09:17,544,278.50ms
2022-04-06 12:09:18,545,284.92ms
2022-04-06 12:09:19,546,1280.98ms
2022-04-06 12:09:20,547,286.83ms
2022-04-06 12:09:21,548,1274.61ms
2022-04-06 12:09:22,549,265.28ms
2022-04-06 12:09:23,550,279.69ms
2022-04-06 12:09:24,551,274.68ms
2022-04-06 12:09:26,553,286.80ms
2022-04-06 12:09:28,555,1395.67ms
2022-04-06 12:09:29,556,291.23ms
2022-04-06 12:09:30,557,1290.67ms
2022-04-06 12:09:31,558,275.49ms
2022-04-06 12:09:33,560,1304.61ms
2022-04-06 12:09:34,561,278.89ms
2022-04-06 12:09:35,562,277.33ms
2022-04-06 12:09:36,563,1303.62ms
2022-04-06 12:09:37,564,289.10ms
2022-04-06 12:09:38,565,290.49ms
2022-04-06 12:09:39,566,287.16ms
2022-04-06 12:09:40,567,281.38ms
2022-04-06 12:09:41,568,278.52ms
2022-04-06 12:09:42,569,277.67ms
2022-04-06 12:09:43,570,285.40ms
2022-04-06 12:09:44,571,284.78ms
2022-04-06 12:09:45,572,1287.14ms
2022-04-06 12:09:46,573,279.42ms
2022-04-06 12:09:47,574,285.96ms
2022-04-06 12:09:48,575,278.39ms
2022-04-06 12:09:49,576,289.30ms
2022-04-06 12:09:50,577,1302.71ms
2022-04-06 12:09:51,578,296.05ms
2022-04-06 12:09:52,579,289.23ms
2022-04-06 12:09:53,580,274.06ms
2022-04-06 12:09:54,581,286.52ms
2022-04-06 12:09:55,582,286.10ms
2022-04-06 12:09:56,583,276.20ms
2022-04-06 12:09:57,584,281.47ms
2022-04-06 12:09:58,585,1281.81ms
2022-04-06 12:09:59,586,301.11ms
2022-04-06 12:10:00,587,1299.48ms
2022-04-06 12:10:01,588,274.42ms
2022-04-06 12:10:02,589,275.73ms
2022-04-06 12:10:03,590,272.09ms
2022-04-06 12:10:04,591,295.21ms
2022-04-06 12:10:05,592,289.57ms
2022-04-06 12:10:06,593,276.55ms
2022-04-06 12:10:07,594,1275.38ms
2022-04-06 12:10:08,595,268.96ms
2022-04-06 12:10:09,596,285.06ms
2022-04-06 12:10:10,597,270.55ms
2022-04-06 12:10:11,598,281.70ms
2022-04-06 12:10:12,599,288.47ms
2022-04-06 12:10:13,600,276.03ms
2022-04-06 12:10:14,601,275.71ms
2022-04-06 12:10:15,602,281.65ms
2022-04-06 12:10:16,603,1307.34ms
2022-04-06 12:10:17,604,1274.85ms
2022-04-06 12:10:18,605,287.88ms
2022-04-06 12:10:19,606,1303.08ms
2022-04-06 12:10:20,607,282.25ms
2022-04-06 12:10:21,608,1305.16ms
2022-04-06 12:10:22,609,293.64ms
2022-04-06 12:10:23,610,1316.70ms
2022-04-06 12:10:24,611,277.30ms
2022-04-06 12:10:25,612,285.56ms
2022-04-06 12:10:26,613,1265.40ms
2022-04-06 12:10:27,614,278.72ms
2022-04-06 12:10:28,615,277.39ms
2022-04-06 12:10:29,616,1275.42ms
2022-04-06 12:10:30,617,285.24ms
2022-04-06 12:10:31,618,274.00ms
2022-04-06 12:10:33,620,297.78ms
2022-04-06 12:10:34,621,1288.08ms
2022-04-06 12:10:35,622,1281.87ms
2022-04-06 12:10:36,623,277.58ms
2022-04-06 12:10:37,624,281.99ms
2022-04-06 12:10:38,625,284.31ms
2022-04-06 12:10:39,626,276.36ms
2022-04-06 12:10:40,627,1285.87ms
2022-04-06 12:10:41,628,293.98ms
2022-04-06 12:10:42,629,294.39ms
2022-04-06 12:10:43,630,280.04ms
2022-04-06 12:10:44,631,292.80ms
2022-04-06 12:10:45,632,269.68ms
2022-04-06 12:10:46,633,1694.56ms
2022-04-06 12:10:47,634,1270.98ms
2022-04-06 12:10:48,635,278.45ms
2022-04-06 12:10:49,636,274.02ms
2022-04-06 12:10:50,637,283.94ms
2022-04-06 12:10:51,638,271.41ms
2022-04-06 12:10:52,639,1289.77ms
2022-04-06 12:10:53,640,287.44ms
2022-04-06 12:10:55,642,1309.42ms
2022-04-06 12:10:57,644,289.37ms
2022-04-06 12:10:58,645,275.47ms
2022-04-06 12:10:59,646,282.01ms
2022-04-06 12:11:00,647,281.20ms
2022-04-06 12:11:01,648,275.33ms
2022-04-06 12:11:02,649,278.66ms
2022-04-06 12:11:03,650,268.60ms
2022-04-06 12:11:04,651,1283.92ms
2022-04-06 12:11:05,652,283.57ms
2022-04-06 12:11:06,653,1294.89ms
2022-04-06 12:11:07,654,270.58ms
2022-04-06 12:11:08,655,281.56ms
2022-04-06 12:11:09,656,285.82ms
2022-04-06 12:11:10,657,272.79ms
2022-04-06 12:11:11,658,1654.12ms
2022-04-06 12:11:12,659,1309.48ms
2022-04-06 12:11:13,660,280.62ms
2022-04-06 12:11:14,661,285.16ms
2022-04-06 12:11:16,663,278.42ms
2022-04-06 12:11:17,664,287.23ms
2022-04-06 12:11:18,665,277.58ms
2022-04-06 12:11:19,666,288.07ms
2022-04-06 12:11:20,667,276.89ms
2022-04-06 12:11:21,668,283.16ms
2022-04-06 12:11:22,669,1297.13ms
2022-04-06 12:11:23,670,279.98ms
2022-04-06 12:11:24,671,281.76ms
2022-04-06 12:11:25,672,288.67ms
2022-04-06 12:11:26,673,1285.85ms
2022-04-06 12:11:27,674,283.02ms
2022-04-06 12:11:28,675,279.49ms
2022-04-06 12:11:29,676,284.74ms
2022-04-06 12:11:30,677,1300.17ms
2022-04-06 12:11:31,678,276.73ms
2022-04-06 12:11:32,679,286.54ms
2022-04-06 12:11:33,680,282.36ms
2022-04-06 12:11:35,682,302.70ms
2022-04-06 12:11:36,683,280.01ms
2022-04-06 12:11:37,684,1283.17ms
2022-04-06 12:11:38,685,1286.88ms
2022-04-06 12:11:39,686,271.70ms
2022-04-06 12:11:40,687,282.80ms
2022-04-06 12:11:41,688,1491.58ms
2022-04-06 12:11:42,689,287.75ms
2022-04-06 12:11:43,690,269.80ms
2022-04-06 12:11:44,691,281.05ms
2022-04-06 12:11:45,692,285.71ms
2022-04-06 12:11:46,693,295.69ms
2022-04-06 12:11:47,694,1277.32ms
2022-04-06 12:11:48,695,296.82ms
2022-04-06 12:11:49,696,288.03ms
2022-04-06 12:11:50,697,277.87ms
2022-04-06 12:11:51,698,1313.14ms
2022-04-06 12:11:52,699,299.76ms
2022-04-06 12:11:53,700,1291.93ms
2022-04-06 12:11:54,701,280.71ms
2022-04-06 12:11:55,702,279.93ms
2022-04-06 12:11:56,703,1307.81ms
2022-04-06 12:11:58,705,1313.71ms
2022-04-06 12:11:59,706,288.60ms
2022-04-06 12:12:00,707,275.43ms
2022-04-06 12:12:01,708,288.54ms
2022-04-06 12:12:02,709,283.08ms
2022-04-06 12:12:03,710,291.81ms
2022-04-06 12:12:04,711,283.03ms
2022-04-06 12:12:05,712,1295.82ms
2022-04-06 12:12:06,713,1480.37ms
2022-04-06 12:12:07,714,1303.19ms
2022-04-06 12:12:08,715,1481.92ms
2022-04-06 12:12:09,716,299.84ms
2022-04-06 12:12:10,717,280.24ms
2022-04-06 12:12:11,718,284.31ms
2022-04-06 12:12:12,719,290.98ms
2022-04-06 12:12:13,720,270.39ms
2022-04-06 12:12:14,721,1332.19ms
2022-04-06 12:12:15,722,268.83ms
2022-04-06 12:12:16,723,290.60ms
2022-04-06 12:12:17,724,275.71ms
2022-04-06 12:12:18,725,295.99ms
2022-04-06 12:12:19,726,1308.16ms
2022-04-06 12:12:20,727,1305.03ms
2022-04-06 12:12:21,728,278.83ms
2022-04-06 12:12:22,729,298.03ms
2022-04-06 12:12:23,730,1293.15ms
2022-04-06 12:12:24,731,275.19ms
2022-04-06 12:12:25,732,273.07ms
2022-04-06 12:12:26,733,296.92ms
2022-04-06 12:12:27,734,283.94ms
2022-04-06 12:12:28,735,285.54ms
2022-04-06 12:12:29,736,286.47ms
2022-04-06 12:12:30,737,281.46ms
2022-04-06 12:12:31,738,1293.21ms
2022-04-06 12:12:32,739,280.03ms
2022-04-06 12:12:33,740,280.14ms
2022-04-06 12:12:34,741,276.74ms
2022-04-06 12:12:35,742,1287.65ms
2022-04-06 12:12:36,743,307.40ms
2022-04-06 12:12:37,744,279.94ms
2022-04-06 12:12:38,745,299.16ms
2022-04-06 12:12:39,746,283.14ms
2022-04-06 12:12:40,747,278.49ms
2022-04-06 12:12:41,748,1475.33ms
2022-04-06 12:12:42,749,281.80ms
2022-04-06 12:12:43,750,283.81ms
2022-04-06 12:12:45,752,302.93ms
2022-04-06 12:12:46,753,1378.52ms
2022-04-06 12:12:47,754,279.20ms
2022-04-06 12:12:48,755,279.05ms
2022-04-06 12:12:49,756,1294.70ms
2022-04-06 12:12:50,757,273.13ms
2022-04-06 12:12:51,758,1483.89ms
2022-04-06 12:12:52,759,1315.79ms
2022-04-06 12:12:53,760,278.24ms
2022-04-06 12:12:54,761,283.97ms
2022-04-06 12:12:55,762,1472.40ms
2022-04-06 12:12:56,763,279.19ms
2022-04-06 12:12:57,764,276.92ms
2022-04-06 12:12:58,765,291.71ms
2022-04-06 12:12:59,766,1289.30ms
2022-04-06 12:13:00,767,275.35ms
2022-04-06 12:13:01,768,1297.37ms
2022-04-06 12:13:02,769,283.16ms
2022-04-06 12:13:03,770,273.73ms
2022-04-06 12:13:04,771,290.82ms
2022-04-06 12:13:05,772,1318.32ms
2022-04-06 12:13:06,773,288.87ms
2022-04-06 12:13:07,774,275.30ms
2022-04-06 12:13:08,775,292.47ms
2022-04-06 12:13:09,776,283.09ms
2022-04-06 12:13:10,777,273.47ms
2022-04-06 12:13:11,778,1284.07ms
2022-04-06 12:13:12,779,287.88ms
2022-04-06 12:13:13,780,293.08ms
2022-04-06 12:13:15,782,284.77ms
2022-04-06 12:13:16,783,288.06ms
2022-04-06 12:13:17,784,1294.95ms
2022-04-06 12:13:18,785,1286.43ms
2022-04-06 12:13:19,786,1283.01ms
2022-04-06 12:13:20,787,277.15ms
2022-04-06 12:13:21,788,297.40ms
2022-04-06 12:13:22,789,289.90ms
2022-04-06 12:13:23,790,285.51ms
2022-04-06 12:13:24,791,1297.73ms
2022-04-06 12:13:25,792,282.82ms
2022-04-06 12:13:26,793,282.57ms
2022-04-06 12:13:27,794,275.42ms
2022-04-06 12:13:28,795,271.77ms
2022-04-06 12:13:29,796,277.25ms
2022-04-06 12:13:30,797,273.73ms
2022-04-06 12:13:31,798,275.83ms
2022-04-06 12:13:32,799,1315.36ms
2022-04-06 12:13:33,800,291.19ms
2022-04-06 12:13:34,801,284.53ms
2022-04-06 12:13:35,802,271.95ms
2022-04-06 12:13:36,803,281.33ms
2022-04-06 12:13:37,804,289.65ms
2022-04-06 12:13:38,805,291.75ms
2022-04-06 12:13:39,806,291.47ms
2022-04-06 12:13:40,807,280.49ms
2022-04-06 12:13:41,808,270.02ms
2022-04-06 12:13:42,809,1278.05ms
2022-04-06 12:13:43,810,276.91ms
2022-04-06 12:13:44,811,1300.73ms
2022-04-06 12:13:45,812,1294.30ms
2022-04-06 12:13:46,813,283.22ms
2022-04-06 12:13:47,814,1305.07ms
2022-04-06 12:13:48,815,297.93ms
2022-04-06 12:13:49,816,288.28ms
2022-04-06 12:13:50,817,277.87ms
2022-04-06 12:13:51,818,292.44ms
2022-04-06 12:13:52,819,290.93ms
2022-04-06 12:13:53,820,281.98ms
2022-04-06 12:13:54,821,286.05ms
2022-04-06 12:13:55,822,1306.49ms
2022-04-06 12:13:56,823,279.90ms
2022-04-06 12:13:57,824,283.36ms
2022-04-06 12:13:58,825,274.54ms
2022-04-06 12:13:59,826,287.05ms
2022-04-06 12:14:00,827,295.92ms
2022-04-06 12:14:01,828,309.39ms
2022-04-06 12:14:02,829,1314.62ms
2022-04-06 12:14:03,830,1313.71ms
2022-04-06 12:14:04,831,1298.64ms
2022-04-06 12:14:05,832,1297.65ms
2022-04-06 12:14:06,833,1791.19ms
2022-04-06 12:14:07,834,287.10ms
2022-04-06 12:14:08,835,278.32ms
2022-04-06 12:14:09,836,280.30ms
2022-04-06 12:14:10,837,290.48ms
2022-04-06 12:14:11,838,278.60ms
2022-04-06 12:14:12,839,301.29ms
2022-04-06 12:14:13,840,279.03ms
2022-04-06 12:14:14,841,1291.60ms
2022-04-06 12:14:15,842,279.44ms
2022-04-06 12:14:16,843,286.19ms
2022-04-06 12:14:17,844,280.98ms
2022-04-06 12:14:18,845,284.51ms
2022-04-06 12:14:19,846,275.81ms
2022-04-06 12:14:20,847,297.16ms
2022-04-06 12:14:21,848,272.94ms
2022-04-06 12:14:22,849,279.24ms
